"ID";"IDNr";"Punkt";"Referenzgebiet";"IUGNr";"AusserhalbIUG";"Datum";"Uhrzeit";"Begehungsdurchgang";"WannLetzterSchneefall";"X-Koordinaten";"Y-Koordinaten";"GPS";"Art";"unsicher bei Art";"Geschlecht";"Nachweisart";"Anzahl";"andere Nachweisart";"Genetik";"frisch";"Losungsfund auf Schnee";"Harnsaeurebelag";"Blinddarmlosung";"Totholz stehend";"Totholz liegend";"Wurzelteller";"Terrassen-Hangverebnung";"Ameisenhaufen";"Felsblock";"Felswand";"Anthropogene Struktur";"Schlafbaum";"Schneehoehle/Schlafplatz";"aesungsbaum";"Huderstelle";"andere:";"Beschreibung";"Gesang";"Spuren";"Paarbeobachtung";"Gelege";"Fichte";"Laerche";"Zirbe";"Foehre";"Tanne";"sonstige Nadelwald";"Buche";"Ahorn";"Birke";"Eberesche";"sonstige Laubwald";"Freiflaeche";"Nachweisort Baumschicht";"Nadelgebuesch";"Laubgebuesch";"Zwergstraeucher (> 30 cm)";"Art (Zwergstraeucher > 30cm)";"Zwergstraeucher (< 30 cm)";"Art (Zwergstraeucher < 30cm)";"Hochstauden, Farne";"Graeser und Kraeuter";"Boden";"Fels";"Moor, Feuchtflaeche";"Gewaesser fliessend";"Gewaesser stehend";"von Schnee bedeckt";"sonstiges";"sonstiges Beschreibung";"Nachweisort Boden";"Bemerkung/Notiz"
569;"SC036";"A";"NPZ";7;0;2024-6-19 00:00:00;1899-12-30 13:30:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bach";;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"20";"0";"20";"0";"10";"0";"50";"0";;"von Schnee bedeckt";
570;"SC035";"A";"NPZ";7;0;2024-6-19 00:00:00;1899-12-30 13:25:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"6-12";;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"20";"Erica";"0";;"0";"30";"0";"50";"0";"0";"0";"0";"0";;"Graeser und Kraeuter";
571;"SC034";"A";"NPZ";7;0;2024-6-19 00:00:00;1899-12-30 12:20:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"30";"Erica";"0";;"0";"40";"0";"30";"0";"0";"0";"0";"0";;"Graeser und Kraeuter";
572;"SC033";"A";"NPZ";7;0;2024-6-19 00:00:00;1899-12-30 10:05:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Feder";"1-5";;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"Wasserlauf";;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"10";"Erica";"0";;"0";"50";"+";"40";"0";"0";"0";"0";"0";;;
573;"SC032";"A";"NPZ";7;0;2024-6-19 00:00:00;1899-12-30 08:09:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Feder";"1-5";;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"10";"Erica";"0";;"0";"+";"10";"50";"0";"0";"0";"30";"0";;"Zwergstraeucher > 30 cm";
574;"RL110";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 07:45:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"mehr";;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"10";"0";"10";"0";"0";"0";"80";"0";;"von Schnee bedeckt";
575;"RL110";"B";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 07:45:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"mehr";;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"10";"0";"10";"0";"0";"0";"80";"0";;"von Schnee bedeckt";
576;"RL111";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 07:57:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Feder";"1-5";;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"10";"0";"+";"0";"0";"0";"90";"0";;"von Schnee bedeckt";
577;"RL112";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 08:53:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"40";"0";"30";"0";"0";"0";"20";"0";;"Fels";
578;"RL112";"B";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 08:53:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"40";"0";"30";"0";"0";"0";"20";"0";;;
579;"RL112";"C";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 08:53:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"40";"0";"30";"0";"0";"0";"20";"0";;;
580;"RL113";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 09:11:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"+";;"0";"30";"0";"30";"0";"0";"0";"40";"0";;"von Schnee bedeckt";
581;"RL113";"B";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 09:11:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Sichtung";"-";;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;1;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"+";;"0";"30";"0";"30";"0";"0";"0";"40";"0";;"von Schnee bedeckt";
582;"RL114";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 09:32:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"6-12";;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"+";"Juniperus";"0";"10";"0";"10";"0";"0";"0";"80";"0";;"von Schnee bedeckt";
583;"RL115";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 09:42:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Feder";"1-5";;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"0";"0";"10";"0";"0";"0";"90";"0";;"von Schnee bedeckt";
584;"RL116";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 10:08:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"10";"0";"20";"0";"0";"0";"70";"0";;"von Schnee bedeckt";
585;"RL116";"B";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 10:08:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Feder";"1-5";;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"10";"0";"20";"0";"0";"0";"70";"0";;"von Schnee bedeckt";
586;"RL117";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 10:30:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Feder";"1-5";;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"10";"0";"+";"0";"0";"0";"90";"0";;"von Schnee bedeckt";
587;"RL118";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 10:50:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"0";"0";"0";"0";"0";"0";"0";"0";;"Graeser und Kraeuter";
588;"RL119";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 11:22:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"+";"0";"20";"0";"0";"0";"80";"0";;"Fels";
589;"RL120";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 13:45:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"+";"Alpenrose";"0";"10";"0";"20";"0";"0";"0";"70";"0";;"von Schnee bedeckt";
590;"RL120";"B";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 13:45:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Feder";"1-5";;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"+";"Alpenrose";"0";"10";"0";"20";"0";"0";"0";"70";"0";;"von Schnee bedeckt";
591;"RL121";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 14:10:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Feder";"1-5";;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"+";"Erica";"0";"40";"0";"20";"0";"0";"0";"40";"0";;"Fels";
592;"RL121";"B";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 14:10:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"+";"Erica";"0";"40";"0";"20";"0";"0";"0";"40";"0";;"Fels";
593;"RL122";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 14:28:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"+";"Juniperus";"0";"10";"0";"40";"0";"0";"0";"50";"0";;"von Schnee bedeckt";
594;"RL122";"B";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 14:28:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"mehr";;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"+";"Juniperus";"0";"10";"0";"40";"0";"0";"0";"50";"0";;"von Schnee bedeckt";
595;"RL122";"C";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 14:28:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Feder";"1-5";;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"+";"Juniperus";"0";"10";"0";"40";"0";"0";"0";"50";"0";;"von Schnee bedeckt";
596;"RL123";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 15:36:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"10";"Alpenrose";"0";"40";"0";"40";"0";"0";"0";"10";"0";;;
597;"Rl124";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 16:10:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"20";"Alpenrose";"10";"Alpenrose";"0";"20";"0";"50";"0";"0";"0";"+";"0";;"Graeser und Kraeuter";
598;"RL125";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 16:21:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"10";"Erica";"20";"Vacc.";"0";"30";;"40";"0";"0";"0";"0";"0";;"Zwergstraeucher < 30 cm";
599;"RL125";"B";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 16:21:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Feder";"1-5";;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"10";"Erica";"20";"Vacc.";"0";"30";;"40";"0";"0";"0";"0";"0";;"Zwergstraeucher < 30 cm";
600;"RL126";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 16:49:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"maennlich";"Sichtung";"1-5";;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;1;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"10";"Alpenrose";"+";"Vacc.";"0";"40";"0";"20";"0";"0";"0";"30";"0";;;
601;"RL126";"B";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 16:49:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"weiblich";"Sichtung";"1-5";;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;1;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"10";"Alpenrose";"+";"Vacc.";"0";"40";"0";"20";"0";"0";"0";"30";"0";;;
602;"RL126";"C";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 16:49:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"maennlich";"Losung";"1-5";;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;1;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"10";"Alpenrose";"+";"Vacc.";"0";"40";"0";"20";"0";"0";"0";"30";"0";;;
603;"RL126";"D";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 16:49:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"maennlich";"Feder";"1-5";;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;1;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"10";"Alpenrose";"+";"Vacc.";"0";"40";"0";"20";"0";"0";"0";"30";"0";;;
604;"RL127";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 17:08:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"10";;"0";"0";"0";"20";"0";"0";"0";"70";"0";;"von Schnee bedeckt";
605;"RL128";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 17:22:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"50";"Erica & Alpenrose";"0";;"0";"20";"0";"30";"0";"0";"0";"0";"0";;;
606;"RL129";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 17:34:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"40";"0";"40";"0";"0";"0";"20";"0";;"Graeser und Kraeuter";
607;"RL130";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 17:47:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Feder";"1-5";;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"20";"0";"30";"0";"+";"0";"50";"0";;"Graeser und Kraeuter";
608;"RL130";"B";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 17:47:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"20";"0";"30";"0";"+";"0";"50";"0";;"Graeser und Kraeuter";
609;"RL131";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 18:20:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"+";"0";"20";"0";"0";"0";"80";"0";;"von Schnee bedeckt";
610;"SC001";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 07:36:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"maennlich";"Feder";"1-5";;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"10";"0";"10";"0";"0";"0";"80";"0";;"Graeser und Kraeuter";
611;"SC001";"B";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 07:36:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"maennlich";"Feder";"6-12";;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"10";"0";"10";"0";"0";"0";"80";"0";;"Fels";
612;"SC002";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 07:45:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"weiblich";"Sichtung";"1-5";;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"+";"0";"70";"0";"0";"0";"30";"0";;"Fels";
613;"SC002";"B";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 07:45:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Spur";"1-5";;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"+";"0";"70";"0";"0";"0";"30";"0";;;
614;"SC003";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 08:10:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"maennlich";"Sichtung";"1-5";;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;1;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"10";"0";"10";"0";"0";"0";"80";"0";;"von Schnee bedeckt";
615;"SC003";"B";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 08:10:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"maennlich";"Sichtung";"1-5";;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;1;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"10";"0";"10";"0";"0";"0";"80";"0";;"von Schnee bedeckt";
616;"SC003";"C";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 08:10:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;;;1;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"10";"0";"10";"0";"0";"0";"80";"0";;"Fels";
617;"SC004";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 09:02:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Feder";"1-5";;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"0";"0";"10";"0";"0";"0";"90";"0";;"Fels";
618;"SC005";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 09:29:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Feder";"1-5";;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"+";"0";"10";"0";"0";"0";"90";"0";;"von Schnee bedeckt";
619;"SC006";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 09:43:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Feder";"1-5";;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"10";"+";"20";"0";"0";"0";"70";"0";;"von Schnee bedeckt";
620;"SC007";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 10:02:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"6-12";;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"10";"+";"30";"0";"0";"0";"60";"0";;"Fels";
621;"SC007";"B";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 10:02:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Feder";"-";;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"10";"+";"30";"0";"0";"0";"60";"0";;"Graeser und Kraeuter";
622;"SC008";"A";"NPZ";8;0;2024-6-7 00:00:00;;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"10";"Erica";"0";"0";"+";"20";"0";"0";"0";"70";"0";;"Zwergstraeucher < 30 cm";
623;"SC009";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 11:22:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Feder";"1-5";;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"10";"Erica";"0";"+";"+";"30";"0";"0";"0";"60";"0";;"Zwergstraeucher < 30 cm";
624;"SC010";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 11:49:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"mehr";;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;"Felsunterschlupf";;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"+";"10";"20";"0";"0";"0";"70";"0";;;
